cell_type,gene,variance,variance_rank
PT,NDUFA4,41.66559378303084,128
PT,SERPINA1,40.83341067986517,129
PT,CD63,40.1943930845722,130
PT,RPS29,39.604650650530886,131
PT,CD24,38.640038729830685,132
PT,PRDX1,38.48210840520079,133
PT,LTF,37.46405283337302,134
PT,PEBP1,36.77265292298415,135
PT,RPL10A,36.54962067436989,136
PT,IL32,36.082567691291445,137
PT,MT1F,35.90756788883201,138
PT,NAT8,34.813635446149064,139
PT,SOD2,34.244375037312146,140
PT,ATP1B1,33.57291561863276,141
PT,PCSK1N,33.32790151585012,142
PT,PFN1,33.27792372409184,143
PT,SLPI,31.813253223039396,144
PT,LDHB,31.68605649684602,145
PT,RPL22,30.850099263841155,146
PT,CYBA,30.6945377827655,147
PT,LAPTM4A,30.244482679960036,148
PT,PCK1,29.851525877060382,149
PT,RPS10,29.446818987265598,150
PT,PPDPF,29.11694355372679,151
PT,RPS2,26.986456857397236,152
PT,HSP90AA1,26.719084259944275,153
PT,DBI,25.96876590387397,154
PT,RPLP2,25.74227543514345,155
PT,PFDN5,25.712368884453717,156
PT,UBA52,24.977565588710675,157
PT,HLA-A,24.79859326261397,158
PT,MIF,24.70062749012613,159
PT,UQCRB,24.263966093278587,160
PT,ALB,24.260841391610313,161
PT,TPM1,24.152513205471244,162
PT,SRP14,23.879046881263562,163
PT,COX4I1,23.09251083874688,164
PT,DCXR,22.884465327024753,165
PT,HSPE1,22.619262350277975,166
PT,OCIAD2,22.411023011300024,167
PT,RPL23A,22.258690258882105,168
PT,RPS27L,21.84947262469412,169
PT,H3F3A,21.591977711858675,170
PT,MYL12B,21.518493877120356,171
PT,ECHS1,21.37653036024624,172
PT,RPL27,21.35503989599505,173
PT,COX7B,20.532792861710618,174
PT,KRT18,20.49551743793514,175
PT,CST3,20.417078849521843,176
PT,UMOD,20.366076789565923,177
PT,COX5B,20.30771236637849,178
PT,H3F3B,20.293542125561395,179
PT,TNFSF10,20.01566799924303,180
PT,RPLP0,19.992602382792114,181
PT,FOS,19.97742845834442,182
PT,TMBIM6,19.95472057355264,183
PT,CD74,19.92703651917295,184
PT,UBB,19.688187097501928,185
PT,ATP5MC3,19.381566992721485,186
PT,NDUFB2,18.873138772708895,187
PT,UQCRQ,18.60014024380209,188
PT,RPL37A,18.53775393705953,189
PT,RPL38,18.14981110802119,190
PT,CTSD,17.85693293031945,191
PT,ATP5E,17.61228743582435,192
PT,ATP5MD,17.449093632438856,193
PT,COX6B1,17.3500777052896,194
PT,MGST3,17.19919137378715,195
PT,ATP5MG,17.113473113639344,196
PT,COX8A,16.809972788289926,197
PT,UQCRH,16.756799546748443,198
PT,TMEM176B,16.58774791464336,199
PT,EEF1B2,16.50933460738593,200
PT,RPS16,16.465464838439615,201
PT,SAT1,16.27773009191962,202
PT,HPD,15.974098609727562,203
PT,ATP5F1D,15.96670053740873,204
PT,RPL7,15.759200774969795,205
PT,SUCLG1,15.71944295365401,206
PT,TSPAN1,15.702443094775145,207
PT,ATP5IF1,15.503339859629559,208
PT,RPL17,15.39685480088177,209
PT,UBL5,15.396334822701075,210
PT,RPSA,15.30318428749888,211
PT,CCL2,15.221106842319728,212
PT,ATP5MC2,14.996043254794682,213
PT,SOD1,14.920737097310091,214
PT,EEF1D,14.810398344529961,215
PT,HSPA1A,14.80363297776387,216
PT,ATP5ME,14.802321699338155,217
PT,KRT19,14.776631294478287,218
PT,SAA1,14.5608880710351,219
PT,TMEM176A,14.456134573566018,220
PT,HLA-B,14.439794334710333,221
PT,EDF1,14.426129577482113,222
PT,ELOB,14.306728735547726,223
PT,POLR2L,13.897734230556608,224
PT,AQP1,13.719368599551688,225
PT,LAMTOR5,13.703032147465379,226
PT,CALM2,13.54852522075456,227
PT,BTF3,13.546682038849452,228
PT,C11orf54,13.533750607167313,229
PT,SLC3A1,13.379864967202629,230
PT,CHCHD2,13.313577667616226,231
PT,NNMT,13.268014964982054,232
PT,COX6A1,13.252355729784272,233
PT,HMGN3,13.18929931651208,234
PT,HSPB1,13.072455388349836,235
PT,NPM1,12.87261401837474,236
PT,CUBN,12.708386486511912,237
PT,UBC,12.537767658834849,238
PT,VCAM1,12.379499023520886,239
PT,DYNLL1,12.252223334389987,240
PT,ATP5PF,12.210817973567044,241
PT,ENO1,12.18564904970103,242
PT,DPEP1,12.101966401581388,243
PT,PRDX5,12.09347876406143,244
PT,MT1M,12.029018058915485,245
PT,RPL27A,12.023141661943695,246
PT,IFI27,11.98704348325884,247
PT,CHCHD10,11.912614807788811,248
PT,SKP1,11.909031987227511,249
PT,IER2,11.90002227269641,250
PT,LGALS2,11.45652537006658,251
PT,SLC25A5,11.425856531202513,252
PT,COX6C,11.417241774890144,253
PT,JUND,11.241451669574015,254
PT,MT-ATP8,11.223479729397607,255
PT,OST4,11.101207885852538,256
PT,CFL1,10.96053480357591,257
PT,NDUFS5,10.94722142546093,258
PT,LCN2,10.911856034211224,259
PT,S100A9,10.881229944770473,260
PT,TMA7,10.758156831712721,261
PT,LRP2,10.733665776420981,262
PT,HSP90B1,10.70226355283139,263
PT,RPL13A,10.647811693136072,264
PT,UQCR10,10.614125282239126,265
PT,IFITM3,10.594624250035485,266
PT,C12orf75,10.579744865546212,267
PT,ATOX1,10.51967945360144,268
PT,ASS1,10.503399853135548,269
PT,GNB2L1,10.143280486042931,270
PT,CALM1,10.126957522226474,271
PT,MYL12A,10.104510520164078,272
PT,RBP5,9.975159202505154,273
PT,SOX4,9.960161275234684,274
PT,TPI1,9.891730082752032,275
PT,RPL36AL,9.872901096967588,276
PT,S100A13,9.868741181863683,277
PT,ANXA2,9.732971631622345,278
PT,FBP1,9.729850626134288,279
PT,RPL23,9.66646691872716,280
PT,CYSTM1,9.59250874342942,281
PT,COX7A2,9.542437231837479,282
PT,DDT,9.50502769758273,283
PT,S100A1,9.463493919012079,284
PT,UQCR11,9.314598482110974,285
PT,NDUFA13,9.25511759427403,286
PT,CLIC1,9.24855217351182,287
PT,RPS11,9.189376721258968,288
PT,MSMP,9.188559218199858,289
PT,ADI1,9.142779757261719,290
PT,SUMO2,9.05791411179457,291
PT,RPL36A,9.035597695583306,292
PT,SLC25A3,9.019629597435227,293
PT,STMN1,8.950170212624919,294
PT,NDUFA1,8.944128230801425,295
PT,CDH6,8.860566530287135,296
PT,JUNB,8.73696906510223,297
PT,ATPIF1,8.72285485918128,298
PT,ALDH6A1,8.579268855140233,299
PT,ACSM2A,8.55752238245785,300
PT,KRT8,8.469485999093953,301
PT,RHOB,8.400198502346878,302
PT,HLA-DRB1,8.398007118556277,303
PT,HMGB1,8.394728760649697,304
PT,H2AFZ,8.329684222683644,305
PT,DSTN,8.30981826443314,306
PT,NDUFC1,8.263528632885532,307
PT,DAB2,8.214133753011861,308
PT,PEPD,8.212571319845061,309
PT,TIMP1,8.154177265093336,310
PT,SNHG29,8.10544828825411,311
PT,JUN,7.95874789452322,312
PT,TXNIP,7.83283029297949,313
PT,SPINT2,7.810644426683533,314
PT,ATP5MF,7.801396987715938,315
PT,OAZ1,7.776774094705832,316
PT,ATP5MPL,7.725030576596316,317
PT,PHPT1,7.705675813321523,318
PT,CD81,7.682093855041273,319
PT,PRDX2,7.531854286875061,320
PT,HBA2,7.507333461253826,321
PT,SEC61G,7.4893554966053895,322
PT,KRT7,7.405335560645052,323
PT,ANPEP,7.362419985931787,324
PT,SEPP1,7.280335980963761,325
PT,AKR1A1,7.2328407458590585,326
PT,RPS4Y1,7.160603910958955,327
PT,SELENOP,7.136350915374489,328
PT,BBOX1,7.058323414361684,329
PT,ATP5G3,7.001515583340627,330
PT,TUBB4B,6.960841509382456,331
PT,SUB1,6.888082522830126,332
PT,ACSM2B,6.872360892220723,333
PT,BHMT,6.865135351340511,334
PT,COMMD6,6.834995888850555,335
PT,TOMM7,6.814445964727811,336
PT,CLTRN,6.810604598249852,337
PT,GNG5,6.777185120214986,338
PT,NDUFB7,6.7087474605058555,339
PT,BRI3,6.667616003561664,340
PT,EIF3K,6.6492231502584325,341
PT,FXYD4,6.5566118620659415,342
PT,TMEM59,6.533144050255931,343
PT,BSG,6.510423577859642,344
PT,ANXA4,6.507375454251619,345
PT,ATP6V1G1,6.48633171464628,346
PT,PRODH2,6.461360876269817,347
PT,USMG5,6.440104519923706,348
PT,PTH1R,6.390441053485135,349
PT,HNRNPA1,6.377337582692876,350
PT,FSTL3,6.341479184160306,351
PT,APP,6.333596819086999,352
PT,HLA-DRA,6.293735798614496,353
PT,CCL20,6.2582556134313245,354
PT,MZT2B,6.251071006265537,355
PT,NDUFB1,6.247202089056362,356
PT,ATP6V0E1,6.242282727925378,357
PT,SSR4,6.23384921460689,358
PT,CEBPD,6.224352576372864,359
PT,HSP90AB1,6.2214463215775435,360
PT,PRDX6,6.155059743806973,361
PT,CSTB,6.147133935827645,362
PT,PPIB,6.128819204912469,363
PT,SLC25A6,6.1170586887865115,364
PT,SMIM24,6.0828853794591575,365
PT,PDZK1,6.060829065486004,366
PT,YBX1,6.049236235649063,367
PT,SOD3,6.00866576863118,368
PT,BEX3,5.995706820157128,369
PT,KHK,5.985932716642321,370
PT,RPL4,5.9758958995535,371
PT,HNRNPH1,5.942370540565186,372
PT,C3,5.868388032200749,373
PT,PAH,5.862305058256734,374
PT,ATP5I,5.849350679961058,375
PT,SEC61B,5.828684391892111,376
PT,ATP5D,5.716390123346617,377
PT,KLF6,5.708817686664253,378
PT,ETFB,5.665368319936584,379
PT,RTN4,5.643359581420556,380
PT,DAD1,5.640669660389554,381
PT,DUSP1,5.63231104236125,382
PT,MPC2,5.630630765696647,383
PT,SAP18,5.628147172223024,384
PT,NME2,5.625742935687534,385
PT,ZBTB20,5.617269157070288,386
PT,MINOS1,5.603970561664282,387
PT,HIST1H4C,5.602718481376454,388
PT,POMP,5.583768298672094,389
PT,ZFP36L1,5.58102848378127,390
PT,ATP5L,5.526045985287723,391
PT,HLA-C,5.513960235078424,392
PT,CTSC,5.495027759913821,393
PT,HSBP1,5.434504573326295,394
PT,DNPH1,5.421539660074677,395
PT,ATP5MC1,5.390076378559706,396
PT,FIS1,5.383982591916643,397
PT,TUBA1B,5.382973784122416,398
PT,RARRES3,5.3710035876996125,399
PT,VAMP8,5.364116779421057,400
PT,ATP1A1,5.266535794504778,401
PT,PKM,5.26479746868908,402
PT,PCBP2,5.254914547566199,403
PT,ZFP36,5.251574882241518,404
PT,ATP6V1F,5.2485827898254716,405
PT,APLP2,5.230708303026237,406
PT,HSPA8,5.205907982146801,407
PT,SQSTM1,5.20082016999357,408
PT,NDUFB10,5.193913101790159,409
PT,SAA2,5.182918586458254,410
PT,CLDN4,5.171509065036184,411
PT,NDUFA11,5.1693325897789775,412
PT,MAL,5.166968207386006,413
PT,SYNE2,5.117390286129867,414
PT,SLC16A9,5.073629882968342,415
PT,DUSP23,5.072976989764728,416
PT,TBCA,5.006119655862241,417
PT,GLRX,4.983191922082819,418
PT,CMBL,4.975816981261272,419
PT,PDK4,4.962500464763523,420
PT,CALR,4.945393568392378,421
PT,SAT2,4.933168356060261,422
PT,NDUFC2,4.930378769900496,423
PT,THY1,4.919200536626458,424
PT,YWHAE,4.895242526464242,425
PT,NDUFB11,4.84421320045576,426
PT,EEF2,4.772163889562175,427
PT,SPCS1,4.756105691274881,428
PT,EZR,4.753116144373126,429
PT,SLC7A8,4.72167661980286,430
PT,TCEB2,4.706262119775761,431
PT,ATP5F1C,4.677661123476531,432
PT,CLTA,4.661335087056382,433
PT,ISCU,4.659883832632263,434
PT,NPC2,4.646282410473413,435
PT,NDUFA3,4.641856043025914,436
PT,RARRES2,4.6258818701190405,437
PT,ANK2,4.623468486491876,438
PT,COL18A1,4.61302389655946,439
PT,ATP5F1B,4.61139713714804,440
PT,HMGN1,4.592086812744419,441
PT,LGALS1,4.580893168369079,442
PT,NDUFS6,4.549819873794445,443
PT,ST13,4.541628359343687,444
PT,AMN,4.528425365456704,445
PT,CTSB,4.522029928470184,446
PT,NDUFB4,4.51197977481379,447
PT,PTMS,4.506810049728806,448
PT,ATP5J,4.498391406992452,449
PT,ITGB8,4.484964917831077,450
PT,PARK7,4.478593911077765,451
PT,DYNLRB1,4.468935063784411,452
PT,BLOC1S1,4.43969042069636,453
PT,HSPD1,4.436604673518073,454
PT,APOM,4.414288549634297,455
PT,CLDN3,4.384953264373747,456
PT,HMGN2,4.378319581333003,457
PT,HNRNPA2B1,4.365149780734159,458
PT,NEDD8,4.318250274551717,459
PT,GLS,4.300782596002688,460
PT,SLC5A12,4.287930112024706,461
PT,TFPI2,4.2636666040372555,462
PT,CRIP1,4.220694233615863,463
PT,ATP5G2,4.186033145444054,464
PT,CDC42,4.179246794040111,465
PT,C4orf3,4.17857762795227,466
PT,AK4,4.171822961110903,467
PT,FABP3,4.158802124979324,468
PT,DYNLT1,4.152448181464402,469
PT,TUBB,4.101785771326575,470
PT,ARPC3,4.083280857612641,471
PT,ALDH1A1,4.065808071058772,472
PT,PRAP1,4.059349243477541,473
PT,FTCD,4.057644084484915,474
PT,SERPINE2,4.0569870009059805,475
PT,SLC22A8,4.021762336195389,476
PT,NDUFB3,4.008122426575783,477
PT,MRPL33,4.0043486833046185,478
PT,NDUFS8,4.003759837121229,479
PT,CD9,3.988556298184122,480
PT,PCBD1,3.9702450964747174,481
PT,IGFBP6,3.9566826201144094,482
PT,CARHSP1,3.948299908235658,483
PT,AKR1C3,3.931508632371148,484
PT,NDUFA2,3.9198397143594357,485
PT,GNAS,3.893941939684212,486
PT,MDH1,3.8815190363972842,487
PT,AQP2,3.875634081499888,488
PT,G0S2,3.8160455928032864,489
PT,CD151,3.814647907454431,490
PT,SNRPG,3.811796058968262,491
PT,MRPL41,3.8051659151802393,492
PT,AKR1C1,3.8045065138093834,493
PT,CUTA,3.792068921087165,494
PT,ZNHIT1,3.7834821282636675,495
PT,RAC1,3.779882450457036,496
PT,AKAP12,3.769190368919053,497
PT,RHOC,3.7445557459303096,498
PT,GUK1,3.741656307568262,499
PT,ACAA1,3.7229876563767563,500
PT,EPCAM,3.6460815063775227,501
PT,ANXA1,3.6206536745405504,502
PT,DDX17,3.5938745786095394,503
PT,TRMT112,3.592522396526256,504
PT,AURKAIP1,3.5870763216308372,505
PT,ATP5PO,3.5860210725595136,506
PT,EEF1G,3.5764173118298395,507
PT,TMEM258,3.5450467371932977,508
PT,GADD45B,3.5301027009754318,509
PT,RAN,3.529271126935196,510
PT,C19orf53,3.5086816561724703,511
PT,LDHA,3.5078002878485526,512
PT,PGRMC1,3.5002471128167008,513
PT,APRT,3.4854639909483094,514
PT,CANX,3.4803500224821544,515
PT,PRDX3,3.47695668155309,516
PT,SNX3,3.4666842032336915,517
PT,ATP5PD,3.4503238210255347,518
PT,PRELID1,3.4329925553150775,519
PT,ALDH2,3.418283997633655,520
PT,FKBP2,3.4115274931911186,521
PT,ATP6V0B,3.403400230590925,522
PT,ROMO1,3.3885188354261166,523
PT,GLYAT,3.3829857433970707,524
PT,TNFRSF12A,3.380943103892556,525
PT,UQCR11.1,3.3610682860912715,526
PT,RBX1,3.3495602778136684,527
PT,TSC22D1,3.3423438821157325,528
PT,SH3BGRL3,3.3346159895719785,529
PT,MTRNR2L8,3.3207792515271475,530
PT,KCNJ15,3.3186299397913572,531
PT,ACAT1,3.3172248765514727,532
PT,CD59,3.3163550065757104,533
PT,C19orf77,3.29464712472007,534
PT,TXNDC17,3.28927755435336,535
PT,BDH2,3.2771492637045783,536
PT,SLC13A1,3.2599292228963237,537
PT,UGT2A3,3.2411584559408606,538
PT,MTRNR2L12,3.2375390669577744,539
PT,MME,3.230941559765118,540
PT,COX5A,3.227737759966288,541
PT,RIDA,3.210068215902176,542
PT,MORF4L1,3.1954069167736097,543
PT,MRPS21,3.1871587769826295,544
PT,CCNI,3.1810936247428803,545
PT,WDR83OS,3.1807732807794697,546
PT,PPP1R14B,3.1476931186801775,547
PT,ZFAS1,3.0992300422693044,548
PT,NDUFB8,3.070887529556995,549
PT,HBA1,3.0690426971621383,550
PT,TACSTD2,3.0415541520835454,551
PT,ARL6IP4,3.0379945049115227,552
PT,SLC22A6,3.0203771842420055,553
PT,CIRBP,3.0180567012136734,554
PT,GPX1,3.0139307671609896,555
PT,SRP9,3.011583130408436,556
PT,MDK,3.005946330335611,557
PT,SLC4A4,3.000562621185658,558
PT,COTL1,2.9919348341970204,559
PT,GABARAP,2.987472087701511,560
PT,GCSH,2.982278628436865,561
PT,HRSP12,2.979791325348423,562
PT,COX14,2.9760949509286783,563
PT,XIST,2.954000769336752,564
PT,NDUFV2,2.948733685725185,565
PT,SF3B6,2.9341404448999127,566
PT,VMP1,2.933567932682749,567
PT,FAM151A,2.916847181713885,568
PT,CA2,2.900063513321387,569
PT,TSPO,2.8987531779168147,570
PT,SCP2,2.8975795347467237,571
PT,ERH,2.8898431783612875,572
PT,ANXA5,2.879842404018827,573
PT,LEPROT,2.8768442055192063,574
PT,CAMTA1,2.8686571659943416,575
PT,RPL31,2.8675643147804015,576
PT,NUPR1,2.8481799612538885,577
PT,IMPA2,2.833825516779368,578
PT,ECH1,2.828940836170557,579
PT,TSTD1,2.827405523226447,580
PT,ATP5J2,2.8106396984345503,581
PT,C19orf70,2.806593384116474,582
PT,TAGLN2,2.786081942758968,583
PT,TST,2.7717183253519266,584
PT,PGK1,2.765980390821559,585
PT,SELENOM,2.7541689409233876,586
PT,NDUFAB1,2.7540571469074497,587
PT,FCGRT,2.7505170072887255,588
PT,SLC22A2,2.7393861407784224,589
PT,ITGB1,2.732071379830823,590
PT,CIB1,2.7300480221603847,591
PT,NDUFB9,2.72771979639531,592
PT,LAMTOR4,2.71352817430171,593
PT,VPS28,2.7134786074822106,594
PT,TMEM14C,2.7117810190899942,595
PT,SCAND1,2.6896829314339126,596
PT,PSMA7,2.671629073319921,597
PT,NQO2,2.614725053798255,598
PT,ALDH4A1,2.6135277007418485,599
PT,DDC,2.607922102104624,600
PT,VDAC1,2.606011618121621,601
PT,C14orf2,2.5914893094699294,602
PT,CITED4,2.558909859031908,603
PT,CLIC4,2.55635068383757,604
PT,CALB1,2.555331956113342,605
PT,NDUFB5,2.550081627691483,606
PT,DHRS4L2,2.539668625177683,607
PT,SNHG8,2.5391612835953303,608
PT,PLA2G16,2.5266562092632716,609
PT,ACTN4,2.517898980796862,610
PT,NDUFS7,2.5066174513505937,611
PT,ADGRG1,2.5061810906210438,612
PT,PSMB1,2.5025151889032227,613
PT,GALNT11,2.5025057024577864,614
PT,CRYL1,2.502487985293696,615
PT,RHOA,2.5006681610115207,616
PT,CNDP2,2.498269675511628,617
PT,CKB,2.488740238417551,618
PT,YWHAB,2.480581630147693,619
PT,KRT17,2.4769942467868726,620
PT,NOP10,2.4714401662490917,621
PT,SUMO1,2.471282503402266,622
PT,CAPG,2.4704572973740797,623
PT,PCBP1,2.4673152348887966,624
PT,DDX5,2.4638769936394613,625
PT,ATP5F1A,2.46116278035649,626
PT,SEM1,2.4595536681229566,627
PT,COPS9,2.458759824504545,628
PT,PHB,2.4456090258365526,629
PT,CLDN2,2.444511277066029,630
PT,HNRNPK,2.442864151916719,631
PT,GHITM,2.433272153872322,632
PT,EIF6,2.4248055492368352,633
PT,RNASEK,2.422698572093514,634
PT,GABARAPL2,2.4222476468864604,635
PT,SEC11A,2.415541474190859,636
PT,ALKBH7,2.384734279304187,637
PT,SPARC,2.381837220867121,638
PT,CYCS,2.3637204663648896,639
PT,HSPA1B,2.360499368538827,640
PT,MRPL51,2.3600545552690875,641
PT,HSPA5,2.3551918574378976,642
PT,CNN3,2.351783364597628,643
PT,SELENOW,2.3479054085937117,644
PT,SPON2,2.342149773740616,645
PT,TIMM13,2.3416296094691145,646
PT,SLIRP,2.332252696391779,647
PT,PSAP,2.3228182921895044,648
PT,PTGES3,2.3160252307225138,649
PT,UQCRFS1,2.3155028032771545,650
PT,GDF15,2.3051219436962276,651
PT,THBS1,2.3004755486909025,652
PT,RABAC1,2.2937744613016506,653
PT,TRAM1,2.2890408999841494,654
PT,SDC4,2.2877991420539203,655
PT,KRT10,2.2862130330782753,656
PT,ELF3,2.2853154021530147,657
PT,PSMB6,2.2828168200780152,658
PT,NENF,2.2770189779054437,659
PT,RAB11FIP3,2.2748215372624028,660
PT,CRYAA,2.2670926547719983,661
PT,ENPEP,2.2596963136284907,662
PT,COX7A2L,2.2574870592166043,663
PT,SLC17A3,2.2555425580631736,664
PT,EID1,2.2368376964549213,665
PT,PTGR1,2.236141988338823,666
PT,SLC16A4,2.2335441485004033,667
PT,SET,2.229458417144428,668
PT,MRPL52,2.226535183444218,669
PT,SMDT1,2.2238093998874366,670
PT,ACADVL,2.2096971848748392,671
PT,DPYS,2.209348207179909,672
PT,NIT2,2.1890154025283657,673
PT,HCFC1R1,2.182053537965666,674
PT,PPA1,2.179117520011554,675
PT,SLC3A2,2.1791021257727095,676
PT,EIF4G2,2.1778527231189497,677
PT,BCAM,2.169778388433261,678
PT,ERP29,2.162549731233659,679
PT,PBLD,2.15923887594895,680
PT,PRR13,2.1564350273075163,681
PT,KLK1,2.155220377208892,682
PT,CTSH,2.147888374741918,683
PT,TMEM256,2.143527477629002,684
PT,GADD45GIP1,2.137620815040508,685
PT,CD164,2.137249089464221,686
PT,N4BP2L2,2.136416390943397,687
PT,GSTK1,2.135422025045897,688
PT,CXCL1,2.1292788087521552,689
PT,BICC1,2.119150592159751,690
PT,COA3,2.118539332774207,691
PT,PSME1,2.1103763214228444,692
PT,ENY2,2.088391272570807,693
PT,SEC62,2.086791898290699,694
PT,NTN4,2.081228710465377,695
PT,ACADM,2.0743345829668245,696
PT,BLVRB,2.071541234289379,697
PT,HIGD2A,2.0702705769888277,698
PT,S100A4,2.049240661175232,699
PT,BRK1,2.0463214491395254,700
PT,PPP1CB,2.0437116596890164,701
PT,FAM96B,2.0378196947214,702
PT,TUBA1A,2.0370015736054565,703
PT,NAPSA,2.036059659595996,704
PT,SLC12A1,2.0351209638186796,705
PT,CHMP2A,2.034698679193894,706
PT,AKR7A2,2.034484712538882,707
PT,SNRPD2,2.03138252993839,708
PT,KTN1,2.0255045738981257,709
PT,MAF,2.015902988572785,710
PT,TRIR,2.007837017358665,711
PT,GRHPR,2.007570690229122,712
PT,TMEM205,2.0068411564770052,713
PT,EIF5A,2.0066698985697484,714
PT,PSMB3,2.0056961168218734,715
PT,IER3,2.004463475195349,716
PT,ANAPC16,2.004430401998003,717
PT,ALDOA,2.000753548387628,718
PT,NUCKS1,1.9979597295501945,719
PT,LSM3,1.996740966090975,720
PT,PPP1R16A,1.9964354137737281,721
PT,SPCS2,1.9912864999193602,722
PT,PABPC1,1.9794738204341011,723
PT,C19orf33,1.9759786907089187,724
PT,SPTBN1,1.9685663929826194,725
PT,MT-ND6,1.9641119956507018,726
PT,NFKBIA,1.961085560177415,727
PT,LGALS3,1.9526538666173465,728
PT,TMEM27,1.9492307425364384,729
PT,LY6E,1.942471045339294,730
PT,AHNAK,1.9377925731455576,731
PT,IGFBP4,1.9373801313092913,732
PT,SDHD,1.937062148084029,733
PT,MSRB2,1.9347665932900404,734
PT,EIF4A2,1.9339934348547225,735
PT,SIGIRR,1.9311537424643577,736
PT,ARL2,1.9301170756228885,737
PT,SRSF9,1.9108666344546397,738
PT,NDUFA5,1.9088020544626083,739
PT,SNRPE,1.9069019458625345,740
PT,ACAA2,1.9045681895134257,741
PT,ESD,1.903552915867114,742
PT,GTF2I,1.898951011687632,743
PT,NAA38,1.8898410264094303,744
PT,MRPL57,1.8731068629042014,745
PT,SSBP1,1.862952879875809,746
PT,CAMK2N1,1.8470108958812919,747
PT,ISOC2,1.8449261742854466,748
PT,LAMP2,1.8438514170310545,749
PT,PSME2,1.843201393205545,750
PT,TRAPPC1,1.8420958387373583,751
PT,CFDP1,1.8397133925438605,752
PT,CISD1,1.8347413673537387,753
PT,QPRT,1.8284918915328796,754
PT,HIGD1A,1.826992485923748,755
PT,PAX8,1.8265212243551883,756
PT,CTNNB1,1.8078273481624163,757
PT,SHMT1,1.804461734063009,758
PT,METTL7A,1.8039524530933075,759
PT,SPINK1,1.8037913903311935,760
PT,EIF3E,1.803782088836214,761
PT,ITM2C,1.7985766679710868,762
PT,TOMM20,1.7979490894935723,763
PT,GSTO1,1.7969106487445696,764
PT,MGP,1.7895241572042992,765
PT,ATP5G1,1.7841189892500002,766
PT,EMX2,1.7797911474842216,767
PT,MSRA,1.7737462079692423,768
PT,NDUFV1,1.772931310038001,769
PT,CAPZA2,1.7573715334753341,770
PT,RPS20,1.7519260116540647,771
PT,CLDN7,1.7448531716064926,772
PT,ARHGAP29,1.743828669842541,773
PT,CALD1,1.7397589508146631,774
PT,MRPL20,1.7349242334291095,775
PT,CALM3,1.7295256626774764,776
PT,GCHFR,1.7282200597458783,777
PT,VPS29,1.7257283707417854,778
PT,RNF181,1.7233190124227504,779
PT,EIF4B,1.7225118309970302,780
PT,SLC7A7,1.721451616310469,781
PT,EIF3G,1.7147870050144025,782
PT,GTF2H5,1.713782406518403,783
PT,PPFIBP1,1.7093825784238386,784
PT,TMEM14B,1.707809436482342,785
PT,BHMT2,1.7020466189877452,786
PT,C1QBP,1.6999058050975626,787
PT,FLNA,1.6995925558999092,788
PT,CKS2,1.695878504815804,789
PT,POLR2I,1.695115654032847,790
PT,IGFBP5,1.6853494920244523,791
PT,GADD45A,1.6840977870730238,792
PT,EGR1,1.683929080826375,793
PT,BNIP3,1.6822595878274893,794
PT,AP2S1,1.6797959513384038,795
PT,ATF3,1.6775691620987208,796
PT,TIMM8B,1.6743212604094437,797
PT,CDH16,1.6741263326799332,798
PT,KCNJ16,1.6688651501866631,799
PT,FKBP1A,1.667809013059726,800
PT,AZGP1,1.6636132763593223,801
PT,HNRNPDL,1.6536750006114918,802
PT,BCAP31,1.6526413523215628,803
PT,KDELR1,1.6505991074748327,804
PT,NDUFA6,1.647471406626834,805
PT,RCAN1,1.6437575096886872,806
PT,ITGAV,1.642703132804161,807
PT,HIF1A,1.637607561244664,808
PT,QDPR,1.6344795499194666,809
PT,AOC1,1.6306616183996931,810
PT,GLYATL1,1.6257472437866074,811
PT,LINC01320,1.6241656385998453,812
PT,ATP5B,1.623221320127618,813
PT,HNRNPU,1.6229393713053208,814
PT,LGMN,1.6189967610400413,815
PT,COPE,1.6186134990925856,816
PT,HINT2,1.6176256027730371,817
PT,SRSF3,1.6146945723421955,818
PT,EIF4A1,1.6124505346194817,819
PT,ASAH1,1.6086685339054279,820
PT,ARL6IP1,1.6060142058587605,821
PT,COX17,1.6043246304294327,822
PT,MDH2,1.6012587863520735,823
PT,NDUFAF3,1.5983665037061887,824
PT,TMEM50A,1.5932726666557722,825
PT,UXT,1.5921070728337714,826
PT,SLC13A3,1.5901020517668987,827
PT,MRPS36,1.5849137451395472,828
PT,RPS17,1.582964651102743,829
PT,C9orf16,1.5799477070928352,830
PT,RAB13,1.5774951549200313,831
PT,CAT,1.5732690771031006,832
PT,MICOS10,1.5703150645469262,833
PT,AKR7A3,1.565222892666433,834
PT,LAMTOR2,1.5619724838728346,835
PT,SSR2,1.5619527670039348,836
PT,RHEB,1.5619114959505545,837
PT,POLR2K,1.554754166314585,838
PT,RBM3,1.554046508340969,839
PT,TECR,1.5491726555965486,840
PT,OSTC,1.5438725575272167,841
PT,TMBIM4,1.5433976045808617,842
PT,HAGH,1.5392328569247906,843
PT,CFI,1.5365030066177834,844
PT,NDUFA12,1.5337766208064263,845
PT,TALDO1,1.5333402633770037,846
PT,PDIA6,1.5306670240282005,847
PT,TUFM,1.5290864447008787,848
PT,CTSA,1.5271260149529013,849
PT,TYMP,1.5253735476685146,850
PT,GRN,1.5164234509064998,851
PT,TMEM219,1.5137919074702446,852
PT,LSM7,1.5097667963853034,853
PT,YWHAZ,1.5037041157018975,854
