cell_type,gene,variance,variance_rank
CNT,ACADVL,3.9625753551233314,601
CNT,ZBTB20,3.9555432083991056,602
CNT,YWHAZ,3.9443658548351066,603
CNT,IVNS1ABP,3.9215734174370227,604
CNT,KITLG,3.900343497846829,605
CNT,SNX3,3.8942396877326333,606
CNT,GHITM,3.8938477343124056,607
CNT,CAMTA1,3.8861600872133,608
CNT,CXCL14,3.877776268756352,609
CNT,REEP5,3.8761887084648032,610
CNT,TMBIM4,3.8712860992814346,611
CNT,GPX1,3.856418551864932,612
CNT,MT1F,3.849048399559278,613
CNT,IDH2,3.842725900484007,614
CNT,SERP1,3.8180787701154917,615
CNT,DYNLT1,3.8083415129059044,616
CNT,HMGN2,3.7801074578573526,617
CNT,RPL17,3.7786120419722025,618
CNT,ATP6AP2,3.774342740857584,619
CNT,DDIT3,3.7655526243139277,620
CNT,GSTK1,3.7574051861567646,621
CNT,MDH1,3.757034922058901,622
CNT,CD151,3.7448050164361546,623
CNT,CYR61,3.744647033298169,624
CNT,SMIM6,3.7440495041955058,625
CNT,COX14,3.742371863526068,626
CNT,CYC1,3.7386541726930203,627
CNT,BRI3,3.7350373552519502,628
CNT,BLVRB,3.716200574918692,629
CNT,KTN1,3.710893171939898,630
CNT,BAG1,3.7005511849061277,631
CNT,ATP6V1B1,3.669385336780612,632
CNT,SCAND1,3.6447607948787684,633
CNT,EIF4G2,3.6404074185492674,634
CNT,CIB1,3.623797395112614,635
CNT,EZR,3.617328206183842,636
CNT,LRRFIP1,3.6107628598741828,637
CNT,HNRNPK,3.607439051752563,638
CNT,SNRPN,3.6028800534244425,639
CNT,ADGRG1,3.5807822983246016,640
CNT,LMNA,3.5637437066851123,641
CNT,COX7A2L,3.5563426194852186,642
CNT,SEC11A,3.547108778973121,643
CNT,RNF213,3.522397915879069,644
CNT,RPL31,3.517190634866769,645
CNT,PRDX3,3.5155800406141537,646
CNT,ITGAV,3.4943714462840036,647
CNT,EDN2,3.4882512066623796,648
CNT,PSMA7,3.4834213023917293,649
CNT,N4BP2L2,3.4779612454550923,650
CNT,MGST1,3.4700884437248463,651
CNT,S100A16,3.4646686553069834,652
CNT,NENF,3.4629636703146893,653
CNT,MRPS6,3.45473145308635,654
CNT,HNRNPDL,3.4508854844781367,655
CNT,ID3,3.4375805324952737,656
CNT,AES,3.4373837747415443,657
CNT,ELF3,3.432799373339278,658
