cell_type,gene,variance,variance_rank
EC,TMEM204,2.339005520685146,387
EC,SLPI,2.331081792073424,388
EC,GNG5,2.3275552456023973,389
EC,GABARAPL2,2.3163602476082694,390
EC,COX7B,2.3090356939902867,391
EC,ATP13A3,2.307869742283467,392
EC,TMEM59,2.3025442180195417,393
EC,PPP1R14A,2.3001726897273245,394
EC,YWHAE,2.2996795136883046,395
EC,EID1,2.295657908853661,396
EC,TNFSF10,2.293888383293674,397
EC,KLF9,2.280135727309588,398
EC,N4BP2L2,2.2794131221109106,399
EC,MYH9,2.2646157272513108,400
EC,FIS1,2.25818265289175,401
EC,COL4A2,2.2507477432730205,402
EC,STOM,2.245469433321145,403
EC,CEBPB,2.2391970993610064,404
EC,TCF4,2.2344291127194538,405
EC,NFKBIA,2.220248775566526,406
EC,SELENOW,2.20907878094385,407
EC,MORF4L1,2.200803271993263,408
EC,GIMAP7,2.191205501060538,409
EC,SON,2.1905846611076907,410
EC,CAVIN1,2.16632406413522,411
EC,TAGLN,2.1585440687949324,412
EC,TEK,2.1565203767248526,413
EC,GRASP,2.1485200635551136,414
EC,IL13RA2,2.143382107916454,415
EC,BMPR2,2.1151603921162545,416
EC,COMMD6,2.1113429114180007,417
EC,CCNI,2.096373173925929,418
EC,CTSD,2.0731009800450355,419
EC,CST3,2.0701933253545732,420
EC,SELE,2.068576384457279,421
EC,LDB2,2.0672670746489903,422
EC,COX6A1,2.0520805110809315,423
EC,DPYSL2,2.0403621042662645,424
EC,CTGF,2.037174562440342,425
EC,PTGDS,2.0371178619674004,426
EC,COX7A1,2.0288168699018607,427
EC,EIF4G2,2.0259879499377416,428
EC,TPM4,2.00158830695877,429
EC,SEC61G,1.9880339393060513,430
EC,S100A13,1.981514054360189,431
EC,SOD3,1.9750583652811964,432
EC,FAM107A,1.97419115149248,433
EC,BRI3,1.9647023927732405,434
EC,VWA1,1.9497624983189712,435
EC,ICAM2,1.9421113740368443,436
EC,AES,1.9350674426066328,437
EC,LGALS3,1.9327479454576622,438
EC,BTG1,1.9285504837963099,439
EC,NTN4,1.9244119452520385,440
EC,NPM1,1.9196396963863118,441
EC,ACTN4,1.9124318078944644,442
EC,NDUFB2,1.9118269563525594,443
EC,SNX3,1.9048826799414424,444
