cell_type,gene,variance,variance_rank
TAL,SNHG8,3.7228920070695564,540
TAL,OCIAD2,3.6902552312492434,541
TAL,NDUFS7,3.6890263213671837,542
TAL,EIF4A2,3.668906343680216,543
TAL,CLCN5,3.667385880503044,544
TAL,ANXA5,3.65706226882645,545
TAL,PIGR,3.6381630820789175,546
TAL,SPCS2,3.6328486214468603,547
TAL,HIGD1A,3.6213961578201794,548
TAL,MORF4L1,3.6202820532874593,549
TAL,STMN1,3.6192184517097776,550
TAL,CDC42,3.616697479389329,551
TAL,SLC9A3,3.614421193227534,552
TAL,BLOC1S1,3.6001934072804422,553
TAL,RASD1,3.589464633589617,554
TAL,C4orf48,3.5880609448561156,555
TAL,HSPD1,3.5749967484777794,556
TAL,MT1H,3.573682188738411,557
TAL,BHLHE40,3.565047261097478,558
TAL,YWHAB,3.5507995500878047,559
TAL,HERPUD1,3.548784856958547,560
TAL,HNRNPK,3.540692254550222,561
TAL,ST13,3.538806355027349,562
TAL,SRP9,3.5206902613232174,563
TAL,LMNA,3.494420213006128,564
TAL,PGK1,3.464919460181632,565
TAL,ANAPC16,3.453845213733945,566
TAL,MRPS21,3.452905707970535,567
TAL,TMEM141,3.44060993210888,568
TAL,CBR1,3.4362143231593296,569
TAL,SELM,3.43385542908921,570
TAL,NME2,3.4307735017435954,571
TAL,RHOA,3.4196664310296514,572
TAL,SLC16A12,3.4189655375482397,573
TAL,COMT,3.4180388975580627,574
TAL,DYNLT1,3.407554945628913,575
TAL,ATP5O,3.3956007211670816,576
TAL,KTN1,3.3494658709951417,577
TAL,TMBIM4,3.3491038364346206,578
TAL,TMEM213,3.3379096438595512,579
TAL,PRR13,3.3344176126334464,580
TAL,ANXA11,3.3296072532672314,581
TAL,NAA38,3.3227514569702663,582
TAL,ADI1,3.303247155152122,583
TAL,RPS20,3.299881849011372,584
TAL,SH3BGRL3,3.2973821225279907,585
TAL,DCXR,3.291746260321665,586
TAL,NDUFA12,3.2787256484627196,587
TAL,ADAMTS1,3.2657850360594485,588
TAL,SLC16A7,3.263794145810076,589
TAL,H2AFZ,3.2570959243566904,590
TAL,SEC14L1,3.239682481250405,591
TAL,GLRX5,3.2364259461861575,592
TAL,MMP24OS,3.2337285334431876,593
TAL,PCCA,3.206542065586901,594
TAL,CST6,3.1994369530297417,595
TAL,ATP6V1B1,3.19463540626257,596
TAL,COX17,3.192672627248254,597
TAL,CAPN2,3.190727019974883,598
TAL,SF3B6,3.1589164807668837,599
TAL,GSTA2,3.15041209376805,600
TAL,CD151,3.1500772878104746,601
TAL,TMEM176A,3.143862284713741,602
TAL,ARHGAP24,3.1335517769253265,603
TAL,AIF1L,3.119573467962889,604
TAL,COBLL1,3.093689813431573,605
TAL,GPX3,3.0880948953769134,606
TAL,BTG1,3.0771019157851365,607
TAL,SRSF9,3.075181301563476,608
TAL,ADGRG1,3.028513834338576,609
TAL,SEM1,3.010497168900769,610
TAL,USP2,3.0103893137206255,611
TAL,HNRNPDL,2.9979684760505076,612
TAL,ANXA4,2.9979407554601103,613
TAL,EIF4G2,2.991023025103475,614
TAL,FXYD4,2.9867905001204846,615
TAL,SRSF5,2.9801297776645264,616
